"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Early-demographic dividend","EAR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.82129657110083","5.9192280872981","6.07221590211999","6.36960060030036","6.75148272503445","6.71097743000193","6.62224396730923","6.808109166149","7.08228424024541","7.11164062781596","7.27015287127283","7.52950641240842","7.55394046978834","7.52627189789513","7.53875469195222","7.2552008306241","7.16260195248141","7.00397005138442","7.12709649497413","6.95103863617529","6.78886401056345","6.71231457804168","6.74312998157564","6.68192784674401","6.82595983316959","6.81270213080778","6.66312310030649","6.6409754389195","6.19937188849546","8.13688424720787","7.143659992948","6.74494316710741",
"East Asia & Pacific","EAS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.45096313886073","2.43447972522667","2.68586547294882","2.96055514586586","3.03533413004651","3.15195488952534","3.24532868513873","3.53358781653805","3.63565968712467","3.53936279061446","3.94916992354854","4.25182177149359","4.46832661070902","4.41682018776395","4.46156235969531","4.33931489872487","4.29028084795888","4.37309692951342","4.46881888411707","4.21809780896854","4.12483518596204","4.05606861070371","4.0404238460693","4.02012297532583","4.08586140501393","3.99788689033431","3.86933666827689","3.75171380308931","3.8163175494488","4.29251194717163","4.01450982265688","4.09170447196199",
"Europe & Central Asia (excluding high income)","ECA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.02829876414963","5.41524748166872","6.14537004150326","7.74293209328677","9.06070357242655","9.97992743552144","11.0306370196043","12.1336240439082","12.2939715309181","10.9031240223943","10.2090810626584","9.69610362236964","9.54398133031058","9.2348254065231","8.61714256314821","8.10890081190948","7.32254802594347","7.31409329274896","9.04353963567891","8.41626396231003","7.75357457125786","7.14964597206971","7.17545972115339","7.40361800553966","7.53251692323214","7.55531247660437","7.34205735617962","7.02823551267709","7.21284649457453","7.67319402174645","7.24843753489638","",
"Europe & Central Asia","ECS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.93358362809196","7.50314727964274","8.66146889196663","9.66058234868251","9.93743476589686","10.2868487227623","10.5186474608345","10.6942909801903","10.608173830894","9.79129967376996","9.08421826373772","9.09158412135557","9.11259043883005","9.10193848650219","8.72137032180634","8.07795292400589","7.16212307607126","7.06923900381405","8.89636379462582","8.97622143191723","8.71905065682121","8.9298846308734","9.16661440685624","8.9232095751819","8.52548913677548","8.05871396204623","7.45343754236623","6.86932128463727","6.6434503696797","7.0774264682387","6.90910610039874","6.26706877284785",
"Ecuador","ECU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.439","4.589","4.615","4.49","4.632","4.683","4.538","4.622","5.189","4.8","4.25","4.899","5.66","5","3.78","3.55","3.14","3.92","4.61","4.09","3.46","3.23","3.08","3.48","3.62","4.6","3.84","3.53","3.81","6.11","4.5","3.955",
"Egypt, Arab Rep.","EGY","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.38","8.92","10.92","10.93","11.04","9","8.37","8.03","7.95","8.98","9.26","10.01","10.91","10.32","11.049","10.49","8.8","8.517","9.087","8.756","11.849","12.597","13.154","13.105","13.052","12.45","11.767","9.855","7.851","7.939","7.4","6.959",
"Euro area","EMU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.27379808438615","8.8823227908939","10.6720915702246","11.759744139834","11.4364770250027","11.6631205836788","11.6597917137899","11.1910856218587","10.437781470893","9.42774080158617","8.3481061419675","8.61140273377833","8.9511220662491","9.23646373133666","9.01680145513296","8.31056646193144","7.43404161794877","7.47970986335729","9.53340931611508","10.0619603338265","10.0992227592681","11.274297320512","11.9093476050367","11.5842639488234","10.8253318373878","9.99610503585714","9.03308214279167","8.15687280052436","7.52252388868987","7.84420047480282","7.70437292776432","6.71918909105278",
"Eritrea","ERI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.313","5.428","5.465","5.49","5.378","5.358","5.492","5.552","5.606","5.616","5.666","5.693","5.677","5.591","5.623","5.639","5.652","5.596","5.645","5.892","5.782","5.693","5.63","5.678","5.797","5.807","5.807","5.697","5.704","7.28","6.802","6.618",
"Spain","ESP","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.93","17.7","22.16","24.21","22.68","22.14","20.7","18.67","15.48","13.79","10.35","11.15","11.28","11.09","9.15","8.45","8.23","11.25","17.86","19.86","21.39","24.79","26.09","24.44","22.06","19.64","17.22","15.25","14.1","15.53","14.78","13.009",
"Estonia","EST","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.47","3.68","6.54","7.56","9.66","9.92","10.37","9.51","11.57","13.36","13.13","10.03","11.29","10.25","8.03","5.91","4.59","5.45","13.55","16.71","12.33","10.02","8.63","7.35","6.41","6.88","5.81","5.41","4.51","6.96","6.18","5.851",
"Ethiopia","ETH","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.132","3.155","3.023","3.1","3.205","3.285","3.475","3.652","3.71","3.508","3.298","3.149","2.975","2.683","2.5","2.472","2.436","2.408","2.387","2.336","2.311","2.292","2.25","2.412","2.573","2.735","2.896","3.058","3.219","4.126","3.93","4.018",
"European Union","EUU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.51816489621855","9.21998966919524","10.8152117109851","11.5016891315369","11.0599383995553","11.0939835832442","10.8705680751222","10.4421400168582","10.1804168790814","9.83065481419596","9.19640414710987","9.53856259717502","9.63937462334239","9.87462761209838","9.5667119568168","8.62236167897381","7.44703899309152","7.20169134900118","9.12136452853932","9.79471850581291","9.83128164217337","10.7978826993997","11.3173695269917","10.8364105496838","10.0180437816801","9.10498675930492","8.1230238591998","7.25380318803954","6.67980977871261","7.05481876168799","7.00142829047543","6.09094880311397",
"Fragile and conflict affected situations","FCS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.44124288753294","4.37797341808528","4.36614609182377","4.48345036448205","5.01867465216425","5.34325699744293","5.50553455323989","5.77421591438774","5.98627058641053","5.95766286586729","5.88308549295441","5.89590359848044","5.77557889294283","5.6044770793652","5.26268983094745","5.1316724209284","5.03393494625837","5.05771628145654","5.13610638668714","5.21851692054958","5.25717401864826","5.27945679566173","5.29359071603918","5.49275457501956","5.58890731683744","5.7077157178183","5.90188374214587","5.91816489249771","5.98166096076348","6.85912398973052","7.03504802576632","6.69644944773749",
"Finland","FIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5","11.6","16.2","16.43","17","15.57","14.97","13.21","11.69","11.13","10.29","10.42","10.47","10.36","8.38","7.72","6.85","6.37","8.25","8.39","7.78","7.69","8.19","8.66","9.38","8.82","8.64","7.36","6.69","7.76","7.61","6.801",
"Fiji","FJI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.911","4.655","4.778","4.696","4.778","4.716","4.929","4.82","4.599","4.912","4.798","4.762","4.829","4.7","3.89","3.956","4.117","4.166","4.325","4.308","4.41","4.425","4.318","4.277","4.286","4.32","4.261","4.315","4.442","4.794","4.929","4.334",
"France","FRA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.13","10.2","11.32","12.59","11.83","12.37","12.57","12.07","11.98","10.22","8.61","8.7","8.31","8.91","8.49","8.45","7.66","7.06","8.74","8.87","8.81","9.4","9.92","10.29","10.35","10.05","9.41","9.02","8.41","8.01","7.86","7.445",
"Faroe Islands","FRO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.799","17.96","17.78","17.716","17.62","17.576","17.461","17.433","17.61","17.391","17.234","17.204","17.076","17.028","16.91","17.737","18.272","19.19","19.834","20.39","20.418","20.489","20.507","20.565","20.601","20.668","20.732","20.747","20.695","21.726","21.836","21.469",
"United Kingdom","GBR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.55","9.77","10.35","9.65","8.69","8.19","7.07","6.2","6.04","5.56","4.7","5.04","4.81","4.59","4.75","5.35","5.26","5.62","7.54","7.79","8.04","7.88","7.52","6.11","5.3","4.81","4.33","4","3.74","4.472","4.826","3.571",
"Georgia","GEO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","5.4","5.4","8.4","7.6","11.5","11.5","14.53","13.8","10.82","11.16","12.59","11.51","12.62","13.81","13.57","13.28","17.87","20.71","20.2","19.63","19.65","19.42","17.44","16.51","16.6","13.94","12.67","11.57","11.73","12.208","11.311",
"Ghana","GHA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.49","4.7","5.266","5.881","6.451","7.026","7.625","8.2","10.1","10.46","9.492","8.519","7.541","6.574","5.609","4.64","4.865","4.975","5.243","5.38","4.223","3.225","2.17","4.495","6.81","5.106","3.37","3.429","3.463","3.774","3.919","3.867",
"Gibraltar","GIB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.548","4.54","4.512","4.536","4.528","4.535","4.526","4.56","4.561","4.59","4.573","4.55","4.652","4.66","4.677","4.74","4.66","4.739","4.871","4.782","4.795","4.816","4.883","4.916","4.942","4.833","4.871","4.977","5.02","5.945","5.82","5.749",
"Gambia, The","GMB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.931","7.989","8.058","8.169","8.219","8.26","8.277","8.369","8.385","8.47","8.535","8.777","8.661","8.731","8.986","9.029","9.038","9.056","9.131","9.231","9.607","9.42","8.592","7.786","6.814","5.959","5.038","4.13","4.18","5.096","4.981","4.78",
"Guinea-Bissau","GNB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.956","2.99","2.991","2.991","2.99","2.957","2.991","3.2","3.035","3.017","3.042","3.068","3.067","3.062","3.062","3.082","3.085","3.095","3.103","3.104","3.093","3.16","3.14","3.163","3.142","3.151","3.162","3.2","3.175","3.605","3.687","3.583",
"Equatorial Guinea","GNQ","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.419","7.572","7.678","7.754","7.804","7.902","7.983","7.991","8.008","7.999","8.105","8.179","8.208","8.129","8.105","8.037","7.986","7.942","8.057","8.398","8.299","8.191","8.084","8.097","8.205","8.227","8.263","8.2","8.277","9.295","9.147","8.689",
"Greece","GRC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.65","7.84","8.61","8.86","9.06","9.65","9.57","10.84","11.85","11.24","10.46","9.98","9.41","10.31","9.99","9.01","8.4","7.76","9.62","12.71","17.86","24.44","27.47","26.49","24.9","23.54","21.49","19.29","17.31","16.31","14.71","12.162",
"Grenada","GRD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.656","2.638","2.669","2.676","2.664","2.723","2.699","2.694","2.733","2.75","2.793","2.767","2.81","2.97","3.053","3.082","3.14","3.314","3.489","3.5","3.095","2.76","3.02","2.72","2.51","2.58","2.46","2.28","2.19","3.359","2.942","2.569",
"Guam","GUM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.51","3.84","5.53","7.6","7.9","8.28","9.67","7.74","13.95","15.32","13.21","11.39","9.754","7.7","7","7.4","8.3","8.712","9.3","8.2","13.3","12.2","11.5","7.6","6.9","5.4","5.43","5.547","5.477","6.577","6.25","6.134",
"Guyana","GUY","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.954","11.9","11.873","11.847","11.884","11.818","11.827","11.935","11.84","11.89","11.812","11.81","11.576","11.279","11.027","10.7","10.943","11.301","11.538","11.812","12.058","12.333","12.64","12.954","13.252","13.475","13.757","14.02","13.52","15.589","14.905","12.358",
"High income","HIC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.76654428785906","7.31687493261045","7.84449546361375","7.84814379881971","7.45195591052746","7.42588959747908","7.13637742001163","7.05098038047471","6.92179408995211","6.53668228690868","6.50522829492535","7.02395506689761","7.13590587307452","6.98093160627876","6.68548046148749","6.15490006204316","5.62151515502683","5.86781662645369","7.94632773614879","8.19663380317027","7.87031582593018","7.90346602495134","7.81815490605666","7.21525981884542","6.62947516406063","6.15214185012365","5.59307873796993","5.08176442820026","4.77280137380017","6.51018293811387","5.61102002397936","4.5116612687189",
"Hong Kong SAR, China","HKG","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","1.96","1.96","1.9","3.22","2.83","2.22","4.58","6.25","4.92","5.09","7.28","7.86","6.74","5.58","4.77","4.01","3.56","5.26","4.33","3.42","3.29","3.4","3.3","3.31","3.39","3.12","2.81","2.92","5.81","5.17","5.058",
"Honduras","HND","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.58","3.06","3.116","3.237","3.24","4.37","3.32","4.02","3.85","3.855","4","4.02","5.3","5.99","4.91","3.57","3.21","3.16","3.29","4.12","4.47","3.75","5.65","7.08","6.15","6.73","5.53","5.62","5.55","10.68","7.947","7.099",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.96185514739375","5.03056801380122","5.01200432988714","4.98704723051852","4.90689557487173","4.94488813227934","4.96507736727572","5.00123648408991","5.11499479278168","5.14817259434089","5.07511457052437","5.04024449564702","5.01293518734321","4.88048420492352","4.75242978594321","4.70383814687728","4.66061822410681","4.64286776886835","4.70904277342065","4.91549288381459","4.86875426667019","4.70505363083231","4.44811694355365","4.48612177041958","4.67270314894515","4.63970218853069","4.67384206878893","4.6191856502154","4.63446812959497","5.45394684815225","5.11961474474585","5.02441856305596",
"Croatia","HRV","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.14","11.015","10.684","10.641","10.18","9.68","9.71","11.39","13.56","16.06","15.82","15.05","13.92","13.66","12.6","11.13","9.91","8.53","9.2","11.62","13.68","15.93","17.25","17.29","16.18","13.1","11.21","8.43","6.62","7.51","7.61","6.746",
"Haiti","HTI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.562","7.619","7.577","7.615","7.301","7.325","7.296","7.255","7.2","8.408","9.635","10.826","11.999","13.308","14.42","15.664","16.8","16.298","15.658","15.383","14.56","14.1","13.958","13.96","13.888","13.852","13.786","13.755","13.781","15.085","15.017","14.836",
"Hungary","HUN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.5","9.94","12.1","10.85","10.17","10.02","8.99","8.93","6.93","6.56","5.67","5.61","5.79","5.83","7.19","7.49","7.41","7.82","10.03","11.17","11.03","11","10.18","7.73","6.81","5.11","4.16","3.71","3.42","4.25","4.05","3.423",
"IBRD only","IBD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.67422093766046","4.72300484555848","4.96205277753075","5.35358161677178","5.72107992120438","5.86356117806048","5.98174096881614","6.24595981851195","6.53089828236755","6.45059196070703","6.64663993218979","6.89142371333675","7.03122846724702","6.91389037152328","6.89343551786749","6.63151734855213","6.42199918300473","6.34524661009306","6.66525307269256","6.44978863902226","6.30405163394237","6.19865631216894","6.18815716165866","6.1729606325677","6.2948561187166","6.39873499354113","6.3206949619587","6.18185700089575","5.98125497578663","7.39713539457628","6.53749551187828","6.21436795803859",
"IDA & IBRD total","IBT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.56700961556939","4.61443573911744","4.82259477440389","5.15504028419828","5.45359152056318","5.58478572569266","5.68598062969486","5.91610997000556","6.15795199110082","6.08928547016124","6.24476372605461","6.43749024877214","6.54515770322948","6.42610152009199","6.38459522986688","6.1409263489868","5.96633582533973","5.91234043857203","6.17667892597267","5.98317057732931","5.86886875642125","5.79735029647143","5.79123907146262","5.75564113314446","5.91120155478374","5.99545203565086","5.95111858146391","5.84317952897319","5.71765788625048","6.99822988389698","6.34346726230573","6.06119434648312",
"IDA total","IDA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.03799437229016","4.08344336524278","4.14852635875043","4.20555486623469","4.18317648650114","4.27646590815369","4.30967534734371","4.39422630035177","4.44708240453994","4.44653046770772","4.44346303321163","4.43248792030368","4.42691157174647","4.3264894857441","4.21979945796501","4.0745258264882","4.0646056572528","4.12712235081288","4.18773334285287","4.11374013242179","4.14851191413135","4.22601525741748","4.25911160939457","4.1710708744926","4.48501544057378","4.5261999393113","4.63869911726948","4.66722397652636","4.81336155091735","5.68406849921924","5.6752574281725","5.56380371572491",
"IDA blend","IDB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.99174270706699","3.07199030725309","3.25656297552468","3.44449390261854","3.51864839250585","3.73251940129553","3.73827781057552","3.88977775599671","3.84566281138435","3.70588068052124","3.57668075247318","3.40259915273372","3.28364922813802","3.13717173157324","3.01447269532234","2.89658746082838","2.71386556332804","2.73852760270108","2.78880750300389","2.85630213191751","2.9034333327407","3.25662087666162","3.63635354103695","3.29015438995384","4.0525036480422","4.23514960961093","4.51758272992765","4.76059518267675","5.2149740503154","6.20310434575851","6.17071353744454","6.10204698307814",
"Indonesia","IDN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.62","2.73","2.78","4.37","4.597","4.86","4.68","5.46","6.36","6.08","6.08","6.6","6.66","7.3","7.94","7.55","8.06","7.21","6.11","5.61","5.15","4.47","4.34","4.05","4.51","4.3","3.78","4.39","3.59","4.25","3.83","3.554",
"IDA only","IDX","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.48988810758085","4.52106716744918","4.53249172036852","4.53316848956141","4.46823727369791","4.51210415877273","4.55990516834426","4.61524472450656","4.71193883935665","4.77555730580591","4.83101032498159","4.89371710377551","4.93941029011003","4.86040226136951","4.7596890428589","4.60204462280963","4.67210580587443","4.75377415318096","4.82337345692196","4.68894574176306","4.71913594147351","4.66594588950792","4.53788514691975","4.565169533075","4.68009395068139","4.65708142067464","4.69274686626993","4.62565866487055","4.63377089303614","5.45180727368967","5.43477199957182","5.30317475816754",
"Isle of Man","IMN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.737","6.815","6.798","6.83","7.014","7.181","7.279","7.487","7.709","7.77","7.957","8.102","8.36","8.531","8.7","8.625","8.536","8.354","8.384","8.319","8.168","8.095","8.037","7.981","7.915","7.842","7.733","7.65","6.51","10.195","7.713","7.33",
"Not classified","INX","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.77","15.02","15.57","14.54","11.97","11.69","10.19","7.7","5.8","4.32","3.68","4.22","4.48","4.49","4.34","4.41","4.98","6.77","12.61","14.53","15.35","15.45","13.73","11.86","9.91","8.37","6.71","5.74","4.95","5.62","6.19","4.362",
"Iran, Islamic Rep.","IRN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1","10.843","10.451","10.064","9.574","9.1","9.795","10.396","11.042","11.582","12.298","12.8","11.503","10.3","11.81","11.52","10.77","10.63","12.11","13.68","12.49","12.27","10.6","10.68","11.17","12.62","12.23","12.19","10.74","9.69","10.818","10.964",
"Iraq","IRQ","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.223","8.973","8.944","9.038","9.021","8.917","8.805","8.788","8.776","8.752","8.842","8.891","8.849","8.605","8.718","8.654","8.65","8.48","8.395","8.252","8.125","7.96","9.263","10.59","10.729","10.82","13.02","14.065","15.11","16.23","16.17","15.547",
"Iceland","ISL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.55","4.31","5.26","5.33","5.2","3.6","3.72","3.07","2.18","1.94","1.87","2.99","4","4.03","2.55","2.83","2.25","2.95","7.22","7.56","7.03","6","5.38","4.9","3.98","2.98","2.74","2.7","3.51","5.48","6.02","3.809",
"Israel","ISR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.39","14.08","12.74","9.93","8.78","8.46","9.75","10.75","11.18","11.1","11.81","12.89","13.51","13.03","11.34","10.71","9.38","7.7","9.53","8.48","7.14","6.86","6.21","5.89","5.25","4.8","4.22","4","3.8","4.33","4.319","3.476",
"Italy","ITA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1","9.32","10.21","11.09","11.66","11.86","11.98","12.12","11.68","10.83","9.6","9.21","8.87","7.87","7.73","6.78","6.08","6.72","7.75","8.36","8.36","10.65","12.15","12.68","11.9","11.69","11.21","10.61","9.95","9.16","9.5","8.094",
"Jamaica","JAM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.188","7.204","7.058","7.153","7.106","7.113","7.095","7.08","6.993","6.959","6.915","6.868","6.804","6.8","6.767","6.698","6.679","6.67","7.31","7.63","8.03","8.69","9.7","9.05","8.842","8.63","7.4","5.47","4.99","6.5","6.011","6.049",
"Jordan","JOR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.582","19.273","19.7","17.166","14.6","13.7","13.685","13.704","13.708","13.7","14.7","15.3","14.5","14.578","14.8","14","13.1","12.7","12.9","12.5","12.9","12.2","12.6","11.9","13.08","15.28","18.12","18.26","16.8","19.21","18.444","17.874",
"Japan","JPN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1","2.2","2.5","2.9","3.2","3.4","3.4","4.1","4.7","4.75","5.02","5.39","5.25","4.73","4.45","4.19","3.89","4","5.07","5.1","4.55","4.36","4.04","3.59","3.39","3.13","2.82","2.47","2.35","2.8","2.8","2.641",
"Kazakhstan","KAZ","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","1","1.11","7.54","10.98","12.96","13.01","13.13","13.46","12.75","10.43","9.33","8.78","8.4","8.13","7.79","7.26","6.63","6.55","5.77","5.39","5.29","5.2","5.06","4.93","4.96","4.9","4.85","4.8","4.89","5.162","5.008",
